"Carimbo de data/hora","Qual a classificação?","Positiva ou Negativa?","Fonte","Autor","Palavras-chave utilizada para busca","Teor textual","Data de publicação"
"2021/09/24 7:49:47 PM GMT-3","Quilombolas","Positiva","tese de doutorado","Sheilla Dourado ","OIT; organizações ","Em setembro de 2008, por meio da CUT que, por ser uma organização representativa de trabalhadores é membro da OIT, foi protocolada uma comunicação junto à OIT denunciando a postura do governo brasileiro. Esse documento reúne as reivindicações de dez organizações quilombolas e de outras doze organizações não governamentais.  ","2014-01-01"
"2021/09/24 7:51:00 PM GMT-3","Quilombolas","Positiva","tese de doutorado","Sheilla Dourado ","Estado; direito de consulta ","A OIT reagiu à Comunicação dos quilombolas e instou o Estado brasileiro a se manifestar sobre o referido documento. Segundo a Conaq, com receio de receber represálias da OIT, o Estado brasileiro teria negociado com a CUT a retirada formal da comunicação à OIT em troca da regulamentação do direito de consulta no Brasil.","2014-01-01"
"2021/09/24 7:51:58 PM GMT-3","Quilombolas","Positiva","tese de doutorado","Sheilla Dourado ","direito à consulta ","Aqueles que se posicionam a favor da regulamentação afirmam que uma norma jurídica tornará mais claros os procedimentos e o cumprimento do direito à consulta prévia. A Conaq, por exemplo, afirma que o direito à consulta é um direito fundamental e que “a efetivação concreta do mecanismo de consulta prévia e informada da Convenção 169 da OIT é  medida de extrema importância para as comunidades quilombolas de todo o Brasil. ","2014-01-01"
"2021/09/24 7:52:55 PM GMT-3","Quilombolas","Positiva","tese de doutorado","Sheilla Dourado ","Convenção 169","Na Nota Técnica sobre a regulamentação da Convenção 169 da OIT, a Conaq alega que a intenção do Estado brasileiro em realizar o processo de regulamentação da Convenção 169 está relacionada, entre outros fatores, com a necessidade de prestar contas à OIT sobre a implementação dessa Convenção no Brasil. Isso porque o Estado brasileiro foi instado a se manifestar sobre a comunicação do movimento quilombola, encaminhada pela CUT à OIT.","2014-01-01"
"2021/09/24 7:53:59 PM GMT-3","Quilombolas","Positiva","tese de doutorado","Sheilla Dourado ","regulamentação; povos e comunidades tradicionais  ","A Malungu, organização que representa as comunidades quilombolas do Pará, manifestou preocupações quanto ao processo de regulamentação da consulta, que se iniciou sem debate prévio e com prazos exíguos. No documento intitulado Nota Pública Regulamentação do Direito a Consulta Prévia Preocupa, os representantes quilombolas afirmam que é impossível garantir um processo democrático e participativo envolvendo os povos e comunidades tradicionais em suas diversas instâncias de organização, da maneira como foi planejado o trabalho pelo Grupo Interministerial que, inclusive, é formado exclusivamente por órgãos do governo federal sem qualquer participação desses agentes sociais. ","2014-01-01"
"2021/09/24 7:54:52 PM GMT-3","Quilombolas","Positiva","tese de doutorado","Sheilla Dourado ","","Diante dos variados protestos contra a Portaria n. 303, especialmente de movimentos representantes de povos indígenas e quilombolas, a AGU editou a Portaria n. 308, de 25 de julho de 2012, adiando a data da entrada em vigor da Portaria n. 303 e abrindo prazo de aproximadamente dois meses para a oitiva dos povos indígenas sobre a adoção das condicionantes aos processos de demarcação de terras indígenas. Essa alteração não foi suficiente para acalmar os ânimos dos movimentos sociais e organizações da sociedade civil envolvidas na discussão.","2014-01-01"
"2021/09/24 7:55:52 PM GMT-3","Quilombolas","Positiva","tese de doutorado","Sheilla Dourado ","conflitos; identidade","E quem são os povos e comunidades tradicionais? “Aqueles que coletivamente assim o afirmam”, segundo Deborah Duprat (GARZÓN, 2009, p. 67). Vimos com os antropólogos que as fronteiras étnicas são construídas nas tensões e nos conflitos e que as identidades coletivas estão se afirmando e também se construindo, como é flagrante no caso dos quilombolas, mas também é comum entre os indígenas.  ","2014-01-01"
"2021/09/24 7:56:59 PM GMT-3","Quilombolas","Positiva","tese de doutorado","Sheilla Dourado ","diversidade; políticas públicas "," Na trajetória de atividades pedagógicas junto a grupos diferenciados: indígenas em aldeias e em cidades, quilombolas da Amazônia e do cerrado, vazanteiros, ciganos, geraizeiros, caatingueiros e quebradeiras de coco babaçu, observa-se que os problemas enfrentados são semelhantes no que tange ao acesso e à manutenção da terra, à discriminação, ao preconceito e à falta de políticas públicas que respeitem as diversidades culturais. ","2014-01-01"
"2021/09/24 7:58:46 PM GMT-3","Território","Positiva","tese de doutorado","Sheilla Dourado ","povos; nações; tradições; modos de vida ","Essas expressões designam as coletividades que têm modos de vida caracterizados pela existência de tradições, costumes, crenças e organização social próprios, e que mantém com a natureza e com o território vínculos materiais e simbólicos especiais. Organizadas conforme critérios particulares, esses grupos se auto denominam e são denominados “povos”, “nações” ou “comunidades”. ","2014-01-01"
"2021/09/24 8:00:00 PM GMT-3","Território","Positiva","tese de doutorado","Sheilla Dourado ","organização social; identidade; sujeitos ","Contempla a diversidade cultural do país, levando em consideração a identidade que os sujeitos se autoatribuem, as suas formas de organização social, suas instituições, crenças e tradições próprias, enquanto grupos sociais culturalmente diferentes.  Ambas normas enfatizam a relação com o território e a relevância dos conhecimentos tradicionais como parte dos modos de vida desses grupos e como fundamentais à sua reprodução material e simbólica.","2014-01-01"
"2021/09/24 8:01:08 PM GMT-3","Território","Positiva","tese de doutorado","Sheilla Dourado ","Tratado de Cooperação Amazônica ","O Tratado de Cooperação Amazônica foi firmado em julho de 1978, sendo aplicável nos territórios dos Estados Signatários (chamados Partes Contratantes) na Bacia Amazônica, bem como em qualquer outro território de uma Parte Contratante que, por suas características geográficas, ecológicas ou econômicas se considere estreitamente vinculado à mesma (art. 2o). Abrange os territórios da Bolívia, Brasil, Colômbia, Equador, Guiana, Peru, Suriname e Venezuela (SILVA, 2004, p. 40), na Bacia Amazônica. ","2014-01-01"
"2021/09/24 8:02:16 PM GMT-3","Território","Positiva","tese de doutorado","Sheilla Dourado ","biodiversidade; conhecimentos tradicionais ","Conforme o entendimento de Santilli (2005), no direito brasileiro, a construção de tal regime de proteção aos conhecimentos tradicionais associados à biodiversidade dependeria de alguns elementos. Em primeiro lugar, não seria possível dissociar os conhecimentos tradicionais associados, que ela denomina de “componente intangível”, do patrimônio representado pelo território e pelos recursos naturais nele existentes, o “componente tangível”. Segundo a jurista, é fundamental que se protejam os direitos territoriais e culturais dessas populações, através da adoção de políticas públicas. ","2014-01-01"
"2021/09/24 8:03:32 PM GMT-3","Território","Positiva","tese de doutorado","Sheilla Dourado ","direito consuetudinário; pluralismo jurídico; normas; participação ","Veremos que os dispositivos da Convenção 169 da Organização Internacional do Trabalho sobre Povos Indígenas e Tribais, contemplam diretamente vários dos requisitos que foram apontados por representantes indígenas e por especialistas do campo do direito para um regime que consideram adequado à proteção dos conhecimentos tradicionais. Tais dispositivos promovem o reconhecimento da relevância do território para os povos e comunidades tradicionais e a necessidade premente de sua titulação; o reconhecimento do seu direito consuetudinário em nome do pluralismo jurídico, incluindo as normas definidoras das formas tradicionais de organização social e das formas de trocas e transmissão de saberes; o reconhecimento da existência de valores simbólicos, espirituais e morais próprios dessas unidades sociais nas relações interétnicas e o reconhecimento do seu direito de participação para trilhar caminhos com autonomia, em face da sua própria concepção de desenvolvimento. ","2014-01-01"
"2021/09/24 8:04:37 PM GMT-3","Território","Positiva","tese de doutorado","Sheilla Dourado ","Corte Interamericana de Direitos Humanos ","O caso do Povo Saramaka vs Suriname foi apresentado à Corte Interamericana de Direitos Humanos em 2007. A demanda submeteu denúncias de violações cometidas pelo Estado do Suriname contra o povo Saramaka, alegando que o Estado, em primeiro lugar, não teria reconhecido o direito desse povo tribal ao uso e gozo do território ocupado tradicionalmente; nem promovido o direito de acesso efetivo à justiça para a proteção dos direitos fundamentais dos membros do povo Saramaka, especialmente o direito de ter reconhecida a sua personalidade jurídica como povo tribal e a propriedade do seu território de acordo com as tradições comunais. ","2014-01-01"
"2021/09/24 8:05:36 PM GMT-3","Território","Positiva","tese de doutorado","Sheilla Dourado ","território tradicionalmente ocupado","Ainda que a Convenção Americana de Direitos Humanos tenha definido a pessoa individual como sujeito de direitos, sendo essa pessoa entendida como todo ser humano (CORTE, art. 1º, n. 2), a Corte, nesse caso, interpretou a definição de pessoa como pessoa coletiva, em razão “unidade tribal” que caracteriza a existência do povo Saramaka. Ela já contava com julgados precedentes nesse sentido , tendo reconhecido a personalidade jurídica de grupos étnicos, com fundamento principal na relação que esses grupos tem com o território tradicionalmente ocupado, do qual dependem física, social e culturalmente. ","2014-01-01"
"2021/09/24 8:06:31 PM GMT-3","Território","Positiva","tese de doutorado","Sheilla Dourado ","propriedade coletiva ","Entendeu a Corte que a sobrevivência do povo Saramaka dependia da proteção do seu território tradicional .	A Corte também decidiu que o povo Saramaka, considerado “povo tribal”, tem direito à propriedade coletiva sobre os territórios ocupados tradicionalmente, com base no art. 21 da Convenção Americana de Direitos Humanos. A ideia de propriedade coletiva substitui assim a noção de propriedade individual originalmente consagrada por essa Convenção como direito fundamental da pessoa humana.","2014-01-01"
"2021/09/24 8:07:24 PM GMT-3","Território","Positiva","tese de doutorado","Sheilla Dourado ","","No Código Penal republicano de 1840 havia um capítulo específico tratando dos “vadios e capoeiras”, em que um dos artigos proibia a prática da capoeiragem em locais públicos . Hoje em dia, em sentido diametralmente oposto, a capoeira é valorizada como prática cultural e como esporte autenticamente brasileiro, sendo o seu exercício não apenas livre em todo o território nacional, mas também valorizado e estimulado em toda parte, mesmo fora do Brasil","2014-01-01"
