"Carimbo de data/hora","Qual a classificação?","Positiva ou Negativa?","Fonte","Autor","Palavras-chave utilizada para busca","Teor textual","Data de publicação"
"2021/09/28 1:04:14 PM GMT-3","Conflito","Positiva","MPF","Felipe Torres Vasconcelos","Conflito"," 
MINISTÉRIO PÚBLICO FEDERAL
PROCURADORIA DA REPÚBLICA NO MUNICÍPIO DE ARAGUAÍNA/TO
GABINETE DO 2º OFÍCIO
PORTARIA Nº 04/2016
INSTAURAÇÃO DE INQUÉRITO CIVIL
O  MINISTÉRIO   PÚBLICO   FEDERAL,   no   uso   das   atribuições
constitucionais e legais, pelo Procurador da República signatário, e CONSIDERANDO:
a) o rol de atribuições elencadas no art. 6º da Lei Complementar nº 75/93;
b) a incumbência prevista no art. 7º, inc. I, da citada Lei Complementar;
c) o disposto na Resolução nº 87/20   10    do CSMPF, que regulamenta, no âmbito
do Ministério Público Federal, a instauração e tramitação do Inquérito Civil
(art. 6°, inc. VII, da Lei Complementar n° 75/93, e art. 8°, § 1°, da Lei n°
7.347/85);
d) as informações constantes no Procedimento Preparatório autuado sob nº
1.36.001.000054/2015-41,  instaurado com o objetivo de apurar conflitos
fundiários sobre imóvel rural, situado no Município de Darcinópolis/TO,
denominado   Fazenda   Mato   Verde,   localizada   dentro   da   Gleba   Maior
Sobradinho, arrecadada e matriculada em nome da União;
e) que é função institucional do Ministério Público promover o inquérito civil
para a proteção do patrimônio público e social, do meio ambiente e de outros
interesses difusos e coletivos, conforme o art. 129, inc. III, da Constituição da
República;
RESOLVE,  nos termos do art. 4º, inc. II, da  Resolução nº 87/20   10  do
Conselho Superior do Ministério Público Federal – CSMPF, instaurar INQUÉRITO CIVIL
para apurar conflitos fundiários sobre imóvel rural, situado no Município de Darcinópolis/TO,
denominado Fazenda Mato Verde, localizada dentro da gleba Maior Sobradinho, arrecadada e
matriculada em nome da União.
1 de 2
 
MINISTÉRIO PÚBLICO FEDERAL
PROCURADORIA DA REPÚBLICA NO MUNICÍPIO DE ARAGUAÍNA/TO
GABINETE DO 2º OFÍCIO
Assim, determino as seguintes providências iniciais:
I) Encaminhe-se ao SJUR para registro no âmbito desta PRM/AGA/TO;
II) Fica designado o servidor Erotides Martins Reis Neto, para secretariar os
trabalhos;
III) Proceda-se à afixação de cópia da presente Portaria no quadro de avisos
desta Procuradoria pelo prazo de 10 (dez) dias;
IV) Expeçam-se os ofícios necessários.
Cumpra-se.
Araguaína/TO, 1º de fevereiro de 2016.
FELIPE TORRES VASCONCELOS","2016-02-01"
"2021/09/28 1:07:46 PM GMT-3","Conflito","Positiva","MPF","Marco Paulo Froes Schettino","Conflito","MINISTÉRIO PÚBLICO FEDERAL
6ª CÂMARA DE COORDENAÇÃO E REVISÃO
PORTARIA N° 36 , DE 22 DE AGOSTO DE 2018.
A 6ª CÂMARA DE COORDENAÇÃO E REVISÃO DO MINISTÉRIO PÚBLICO
FEDERAL, nos termos do artigo 5º, inciso III, alínea e, da Lei Complementar nº 75, de 20 de maio
de 1993. 
Considerando que o artigo 38, inciso I, da Lei Complementar nº 75/93 atribui ao
MPF atribuição para instaurar inquérito civil e outros procedimentos administrativos e que a
Resolução CNMP nº 174, de 4 de julho de 2017 regulamenta    a instauração de procedimento
administrativo no âmbito do Ministério Público;
Considerando que esta 6ª Câmara de Coordenação e Revisão recebeu documentos e
participou de reunião conjunta com as 2ª e 7ª Câmaras de Coordenação e Revisão para tratar os
graves conflitos armados em terras indígenas Votouro, Ligeiro e Ventarra, da etnia Kaingang;
Considerando a necessidade de tomadas de medidas urgente e o acompanhamento
das questões apresentadas;
RESOLVE:
a) instaurar PROCEDIMENTO ADMINISTRATIVO, com esta ementa:
Conflitos em terras indígenas da etnia Kaingang. 
2º) Publique-se. 
3º) Distribua-se. 
MARCO PAULO FROES SCHETTINO 
Secretário Executivo da 6ª Câmara de Coordenação e Revisão ","2018-08-22"
"2021/09/28 1:10:06 PM GMT-3","Conflito","Negativa","MPF","José Bonifácio Borges de Andrada","Conflito","MINISTÉRIO PÚBLICO FEDERAL 
PROCURADORIA GERAL DA REPÚBLICA 
 
PORTARIA Nº 1.061, DE 10 DE OUTUBRO DE 2019. 
 
 O  PROCURADOR-GERAL  DA  REPÚBLICA  EM  EXERCÍCIO,  no  uso  de  suas 
atribuições, com fundamento no art. 26, inciso VII, § 1º, da Lei Complementar nº 75, de 20 de 
maio de 1993, e tendo em vista o previsto nos arts. 4º, § 1º, e 7º da Portaria PGR/MPF nº 548, 
de 17 de julho de 2015, resolve: 
Art. 1º Delegar competência à Subprocuradora-Geral da República MARIA DAS 
MERCES  DE  CASTRO  GORDILHO  ARAS  para  oficiar  nos  procedimentos  de  conflito  de 
atribuição do Gabinete do Procurador-Geral da República. 
Parágrafo único. Fica incluída na delegação do caput a atuação nos 447 feitos 
extrajudiciais  que  compõem  o  acervo  remanescente  da  Assessoria  Jurídica  para  Conflitos  de 
Atribuições. 
Art. 2º Esta portaria produz efeitos a partir da data de sua publicação. 
 
 
 JOSE BONIFACIO BORGES DE ANDRADA ","2019-10-10"
"2021/09/28 1:13:21 PM GMT-3","Conflito","Negativa","MPF","LUIZA CRISTINA FONSECA FRISCHEISEN","Conflito","MINISTÉRIO PÚBLICO FEDERAL
2ª CÂMARA DE COORDENAÇÃO E REVISÃO
PORTARIA N° 1, DE 9 DE JANEIRO DE 2018 
O   Ministério   Público   Federal,   por   sua   representante   que   esta   subscreve,   no
cumprimento de suas atribuições constitucionais e legais e: 
CONSIDERANDO os termos do art. 9º, da Resolução nº 174, do Conselho Nacional
do Ministério Público; 
CONSIDERANDO  que a  Procuradoria  da República  em  Guarulhos  encaminhou
cópia dos autos do processo 0002651- 97.2016.403.6119 à 2ª Câmara de Coordenação de Revisão
do MPF, para apreciação de conflito negativo de atribuição; 
RESOLVE 
a) Determinar que a Assessoria Administrativa deste Colegiado adote as seguintes
providências: 
a.1) autue-se a documentação como PA eletrônico e registre-se a presente portaria no
Sistema Único com posterior publicação; 
a.2) Após a devida autuação, distribua-se.        
LUIZA CRISTINA FONSECA FRISCHEISEN","2018-01-09"
"2021/09/28 1:51:22 PM GMT-3","Conflito","Positiva","MPF","Mario Luiz Bonsaglia","Conflito","MINISTÉRIO PÚBLICO FEDERAL
7ª CÂMARA DE COORDENAÇÃO E REVISÃO
PORTARIA Nº 57, DE 13 DE JUNHO DE 2018.
O   MINISTÉRIO   PÚBLICO   FEDERAL,   pelo   Coordenador   da   7ª   Câmara   de
Coordenação   e   Revisão   do   Ministério   Público   Federal,   no   exercício   de   suas   atribuições
constitucionais e legais, e tendo em vista o disposto na  Lei Complementar nº 75/93, artigo 62,
incisos I e II; na Resolução CNMP nº 174/17, artigo 8º, inciso IV, e artigo 9º; e na  Resolução
CSMPF nº 166/16, artigo 15;
CONSIDERNADO que cabe ao Ministério Público da União exercer o controle
externo da atividade policial tendo em vista a competência dos órgãos incumbidos da segurança
pública (art. 3º, e da Lei Complementar nº 75/1993);
CONSIDERANDO que o controle externo da atividade policial tem como objeto
manter a regularidade e adequação dos procedimentos empregados na execução da atividade policial
(art. 2º da Resolução CNMP nº 20/2007 e art. 1º da Resolução CSMPF nº 127/2012); 
RESOLVE   instaurar   PROCEDIMENTO   ADMINISTRATIVO   para   análise   do
referido ofício e documentos encaminhados acerca da atuação da Polícia Federal no conflito na
Terra Indígena Ventarra.
Para tanto, determino:
a) o registro e a autuação desta Portaria, nos termos do artigo 9º da Resolução CNMP
nº 174/2017;
b) a publicação desta Portaria, nos termos do artigo 7º, § 2º, inciso I, da Resolução
CNMP nº 23/2007 e artigo 16, § 1º, inciso I, da Resolução CSMPF nº 87/2006;
c) após, distribua-se o feito, nos termos do artigo 15 do RI da 7ª CCR (Resolução
CSMPF nº 166/2016).
MARIO LUIZ BONSAGLIA
Subprocurador-Geral da República
Coordenador da 7ª CCR","2018-06-13"
"2021/09/28 1:53:37 PM GMT-3","Conflito","Negativa","MPF","Antonio Augusto Brandão Aras","Conflito","MINISTÉRIO PÚBLICO DA UNIÃO 
PROCURADORIA GERAL DA REPÚBLICA 
 
PORTARIA PGR/MPU Nº 42, DE 13 DE FEVEREIRO DE 2020. 
 
O  PROCURADOR-GERAL  DA  REPÚBLICA,  no  uso  de  suas  atribuições  e  com 
fundamento no art. 13, III, do Regimento Interno Diretivo do Ministério Público Federal, e no 
art. 75, III, da Lei Complementar 75/1993, resolve: 
Art. 1º Delegar ao Vice-Procurador-Geral Eleitoral a atribuição para dirimir conflitos de 
atribuições no âmbito eleitoral (art. 75, III, da LC 75/1993). 
Art. 2º Esta portaria produz efeitos a partir da data de sua publicação. 
 
ANTONIO AUGUSTO BRANDAO DE ARAS ","2020-02-13"
"2021/09/28 1:55:50 PM GMT-3","Conflito","Negativa","MPF","Ailton Benedito de Souza","Conflito","MINISTÉRIO PÚBLICO FEDERAL
PROCURADORIA DA REPÚBLICA EM GOIÁS
INSTRUÇÃO DE SERVIÇO Nº 16, DE 26 DE JUNHO DE 2020.
O PROCURADOR-CHEFE DA PROCURADORIA DA REPÚBLICA EM GOIÁS, 
no uso das atribuições previstas no art. 33, incisos I a V, do Regimento Interno Administrativo do 
Ministério Público Federal, aprovado pela Portaria SG/MPF nº 382, de 5 de maio de 2015, com 
fundamento na  Portaria nº 160, de 18 de julho de 2019, e tendo em vista o que consta do 
Procedimento de Gestão Administrativa nº 1.18.000.001089/2019-50, resolve:
Art. 1º Aprovar o manual de normas e procedimentos do processo de trabalho – 
Gestão de conflitos de atribuições, inserido no Macroprocesso de Apoio – Gestão de Pessoas, Tema 
–   Membros   e   Ofícios,   disponível   no   endereço: 
http://intranet.mpf.mp.br/intranets/go/servicos/manuais.
Art. 2º Esta Instrução de Serviço entra em vigor na data da sua publicação.
AILTON BENEDITO DE SOUZA","2020-06-26"
"2021/09/28 2:00:37 PM GMT-3","Conflito","Negativa","MPF","Francisco Dias Teixeira","Conflito","Cretella  Júnior  (2000,  p.  183)  já  se  detém  na  diferenciação  
entre o significado de “atribuição e competência”. A “atribuição” 
é por ele definida indiretamente, nestes termos: 
As  consequências  da  hierarquia  são  inúmeras,  devendo-se  salientar,  
entre  outras,  a  unidade  de  direção,  a  vigilância  dos  superiores  sobre  os  
14 Boletim Científico ESMPU, Brasília, a. 8 – n. 30/31, p. 11-49 – jan./dez. 2009
inferiores,  a  substituição  do  inferior  pelo  superior,  a  revisão  dos  atos  dos  
subordinados, a aplicação de sanções, o dever de obediência e a resolução dos 
conflitos de atribuição.
Diante dessa afirmação, segundo a qual a “resolução dos con-
flitos  de  atribuição”  é  uma  consequência  da  hierarquia,  e,  sendo  
a hierarquia atributo próprio da Administração, pode-se concluir 
que a “atribuição” diz respeito à atividade administrativa","2009-12-01"
"2021/09/28 2:04:41 PM GMT-3","Conflito","Negativa","MPF","Rodrigo Janot Monteiro de Barros","Conflito","O   PROCURADOR-GERAL   DA  REPÚBLICA,  no   uso   das   atribuições   que   lhe
conferem   o   art.   6º,   inciso   XLIV,  Regimento   Interno   Diretivo   do   Ministério   Público   Federal
aprovado pela Portaria PGR/MPF nº 357, de 5/5/2015, e os arts. 3º e 18 da Portaria PGR/MPF nº
734, de 28/12/2011, e o art. 1º da Portaria PGR/MPU nº 291, de 12/6/2007, e tendo em vista o que
consta do Processo Administrativo PGR/MPF nº 1.00.000.014659/2016-63, resolve:
Art. 1º Aprovar o projeto Sistema de Alerta Precoce e Resposta Rápida de Conflitos
Sociais, sob o código P0158, conforme Termo de Abertura anexo a esta Portaria.","2017-05-05"
"2021/09/28 2:07:49 PM GMT-3","Conflito","Negativa","MPF","Raquel Elias Ferreira Dodge","Conflito","MINISTÉRIO PÚBLICO FEDERAL
PROCURADORIA GERAL DA REPÚBLICA
PORTARIA Nº 848, DE 10 DE SETEMBRO DE 2019.
Aprova   os   enunciados   da   Assessoria   Jurídica   para   Conflitos   de
Atribuição   do   Gabinete   da   Procuradora-Geral   da   República   -
AJCA/PGR, em matéria processual penal e tutela coletiva.
A   PROCURADORA-GERAL   DA   REPÚBLICA,   no   uso   de   suas   atribuições,
considerando o relevante quantitativo de expedientes que aportam na Assessoria Jurídica para
Conflitos   de   Atribuição,   unidade   integrante   da   estrutura   da   Secretaria-Geral   Jurídica   do
Gabinete   da   Procuradora-Geral   da   República,   e   a   necessidade   de   uniformizar   os
pronunciamento   firmados,   conferindo   celeridade   e   segurança   jurídica   às   manifestações,
resolve:
Art.   1º   Ficam   aprovados   os   enunciados   da   Assessoria   Jurídica   para   Conflitos   de
Atribuição   do   Gabinete   da   Procuradora-Geral   da   República   -   AJCA/PGR,   em   matéria
processual penal e tutela coletiva","2019-09-10"
